"eco_values","species","latitude","longitude","date_obs","source","coord_id","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id.longitude.x","occurrence_id.latitude.x","tmax_mean_c","occurrence_id.longitude.y","occurrence_id.latitude.y","prec_mean_annual","occurrence_id.longitude.x.x","occurrence_id.latitude.x.x","tas_current_july_c","occurrence_id.longitude.y.y","occurrence_id.latitude.y.y","tas_future_july_2050_c","delta_tas_july_c","NDVI"
107,"Impatiens glandulifera",47.32267,8.09438,2025-02-17,"gbif","8.09438_47.32267","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",604,8.09438,47.32267,12.8,8.09438,47.32267,115.416666666667,8.09438,47.32267,19.85,8.09438,47.32267,19.45,-0.399999999999977,0.2005
107,"Impatiens glandulifera",47.32267,8.09438,2025-02-17,"gbif","8.09438_47.32267","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",604,8.09438,47.32267,12.8,8.09438,47.32267,115.416666666667,8.09438,47.32267,18.95,8.09438,47.32267,19.45,0.5,0.2005
107,"Impatiens glandulifera",47.45853,9.16698,2025-05-20,"gbif","9.16698_47.45853","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",513,9.16698,47.45853,12.6833333333334,9.16698,47.45853,111.416666666667,9.16698,47.45853,21.55,9.16698,47.45853,19.95,-1.59999999999997,0.3556
107,"Impatiens glandulifera",47.45853,9.16698,2025-05-20,"gbif","9.16698_47.45853","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",513,9.16698,47.45853,12.6833333333334,9.16698,47.45853,111.416666666667,9.16698,47.45853,19.55,9.16698,47.45853,19.95,0.400000000000034,0.3556
107,"Impatiens glandulifera",47.45853,9.16698,2025-05-20,"gbif","9.16698_47.45853","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",513,9.16698,47.45853,12.6833333333334,9.16698,47.45853,111.416666666667,9.16698,47.45853,18.95,9.16698,47.45853,19.95,1,0.3556
107,"Impatiens noli-tangere",47.36786,8.9943,2024-05-20,"gbif","8.9943_47.36786","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",745,8.9943,47.36786,11.775,8.9943,47.36786,130.583333333333,8.9943,47.36786,21.55,8.9943,47.36786,18.35,-3.19999999999999,-0.0733
107,"Impatiens noli-tangere",47.36786,8.9943,2024-05-20,"gbif","8.9943_47.36786","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",745,8.9943,47.36786,11.775,8.9943,47.36786,130.583333333333,8.9943,47.36786,19.55,8.9943,47.36786,18.35,-1.19999999999999,-0.0733
107,"Impatiens noli-tangere",47.36786,8.9943,2024-05-20,"gbif","8.9943_47.36786","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",745,8.9943,47.36786,11.775,8.9943,47.36786,130.583333333333,8.9943,47.36786,19.7500000000001,8.9943,47.36786,18.35,-1.40000000000003,-0.0733
107,"Impatiens noli-tangere",47.10714,7.99855,2025-09-07,"gbif","7.99855_47.10714","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",622,7.99855,47.10714,12.7583333333334,7.99855,47.10714,109.583333333333,7.99855,47.10714,16.7500000000001,7.99855,47.10714,19.55,2.79999999999995,0.0149
107,"Impatiens noli-tangere",47.10714,7.99855,2025-09-07,"gbif","7.99855_47.10714","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",622,7.99855,47.10714,12.7583333333334,7.99855,47.10714,109.583333333333,7.99855,47.10714,19.55,7.99855,47.10714,19.55,0,0.0149
107,"Impatiens noli-tangere",47.10714,7.99855,2025-09-07,"gbif","7.99855_47.10714","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",622,7.99855,47.10714,12.7583333333334,7.99855,47.10714,109.583333333333,7.99855,47.10714,19.7500000000001,7.99855,47.10714,19.55,-0.200000000000045,0.0149
107,"Impatiens glandulifera",47.45831,9.17061,2025-05-20,"gbif","9.17061_47.45831","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",481,9.17061,47.45831,12.6833333333334,9.17061,47.45831,111.416666666667,9.17061,47.45831,16.7500000000001,9.17061,47.45831,19.95,3.19999999999999,0.7814
107,"Impatiens glandulifera",47.45831,9.17061,2025-05-20,"gbif","9.17061_47.45831","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",481,9.17061,47.45831,12.6833333333334,9.17061,47.45831,111.416666666667,9.17061,47.45831,17.95,9.17061,47.45831,19.95,2,0.7814
107,"Impatiens glandulifera",47.45831,9.17061,2025-05-20,"gbif","9.17061_47.45831","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",481,9.17061,47.45831,12.6833333333334,9.17061,47.45831,111.416666666667,9.17061,47.45831,19.7500000000001,9.17061,47.45831,19.95,0.199999999999989,0.7814
107,"Impatiens glandulifera",46.35864,8.95325,2025-05-27,"gbif","8.95325_46.35864","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",284,8.95325,46.35864,15.2333333333333,8.95325,46.35864,89.5833333333333,8.95325,46.35864,16.7500000000001,8.95325,46.35864,22.65,5.89999999999998,0.5714
107,"Impatiens glandulifera",46.35864,8.95325,2025-05-27,"gbif","8.95325_46.35864","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",284,8.95325,46.35864,15.2333333333333,8.95325,46.35864,89.5833333333333,8.95325,46.35864,17.95,8.95325,46.35864,22.65,4.69999999999999,0.5714
107,"Impatiens glandulifera",46.35864,8.95325,2025-05-27,"gbif","8.95325_46.35864","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",284,8.95325,46.35864,15.2333333333333,8.95325,46.35864,89.5833333333333,8.95325,46.35864,19.55,8.95325,46.35864,22.65,3.10000000000002,0.5714
107,"Impatiens glandulifera",47.43433,9.16401,2025-04-23,"gbif","9.16401_47.43433","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",537,9.16401,47.43433,12.7,9.16401,47.43433,114.416666666667,9.16401,47.43433,18.45,9.16401,47.43433,19.95,1.5,0.4008
107,"Impatiens glandulifera",47.43433,9.16401,2025-04-23,"gbif","9.16401_47.43433","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",537,9.16401,47.43433,12.7,9.16401,47.43433,114.416666666667,9.16401,47.43433,17.95,9.16401,47.43433,19.95,2,0.4008
107,"Impatiens glandulifera",47.43433,9.16401,2025-04-23,"gbif","9.16401_47.43433","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",537,9.16401,47.43433,12.7,9.16401,47.43433,114.416666666667,9.16401,47.43433,19.55,9.16401,47.43433,19.95,0.400000000000034,0.4008
107,"Impatiens glandulifera",46.78223,9.24869,2025-04-22,"gbif","9.24869_46.78223","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",692,9.24869,46.78223,12.7333333333333,9.24869,46.78223,90.4166666666667,9.24869,46.78223,18.45,9.24869,46.78223,19.45,1,-0.1008
107,"Impatiens glandulifera",46.78223,9.24869,2025-04-22,"gbif","9.24869_46.78223","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",692,9.24869,46.78223,12.7333333333333,9.24869,46.78223,90.4166666666667,9.24869,46.78223,19.35,9.24869,46.78223,19.45,0.100000000000023,-0.1008
107,"Impatiens glandulifera",46.78223,9.24869,2025-04-22,"gbif","9.24869_46.78223","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",692,9.24869,46.78223,12.7333333333333,9.24869,46.78223,90.4166666666667,9.24869,46.78223,19.55,9.24869,46.78223,19.45,-0.0999999999999659,-0.1008
107,"Impatiens noli-tangere",47.10714,7.99855,2023-06-26,"gbif","7.99855_47.10714","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",622,7.99855,47.10714,12.7583333333334,7.99855,47.10714,109.583333333333,7.99855,47.10714,16.7500000000001,7.99855,47.10714,19.55,2.79999999999995,0.0149
107,"Impatiens noli-tangere",47.10714,7.99855,2023-06-26,"gbif","7.99855_47.10714","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",622,7.99855,47.10714,12.7583333333334,7.99855,47.10714,109.583333333333,7.99855,47.10714,19.55,7.99855,47.10714,19.55,0,0.0149
107,"Impatiens noli-tangere",47.10714,7.99855,2023-06-26,"gbif","7.99855_47.10714","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",622,7.99855,47.10714,12.7583333333334,7.99855,47.10714,109.583333333333,7.99855,47.10714,19.7500000000001,7.99855,47.10714,19.55,-0.200000000000045,0.0149
107,"Impatiens noli-tangere",47.40895,9.26054,2024-05-02,"gbif","9.26054_47.40895","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",642,9.26054,47.40895,12.1583333333334,9.26054,47.40895,128.916666666667,9.26054,47.40895,18.95,9.26054,47.40895,19.15,0.199999999999989,0.1082
107,"Impatiens noli-tangere",47.40895,9.26054,2024-05-02,"gbif","9.26054_47.40895","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",642,9.26054,47.40895,12.1583333333334,9.26054,47.40895,128.916666666667,9.26054,47.40895,18.85,9.26054,47.40895,19.15,0.300000000000011,0.1082
107,"Impatiens noli-tangere",47.40895,9.26054,2024-05-02,"gbif","9.26054_47.40895","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",642,9.26054,47.40895,12.1583333333334,9.26054,47.40895,128.916666666667,9.26054,47.40895,18.85,9.26054,47.40895,19.15,0.300000000000011,0.1082
107,"Impatiens glandulifera",47.43406,9.16386,2025-04-23,"gbif","9.16386_47.43406","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",537,9.16386,47.43406,12.7,9.16386,47.43406,114.416666666667,9.16386,47.43406,18.45,9.16386,47.43406,19.95,1.5,0.4008
107,"Impatiens glandulifera",47.43406,9.16386,2025-04-23,"gbif","9.16386_47.43406","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",537,9.16386,47.43406,12.7,9.16386,47.43406,114.416666666667,9.16386,47.43406,19.35,9.16386,47.43406,19.95,0.600000000000023,0.4008
107,"Impatiens glandulifera",47.43406,9.16386,2025-04-23,"gbif","9.16386_47.43406","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",537,9.16386,47.43406,12.7,9.16386,47.43406,114.416666666667,9.16386,47.43406,19.7500000000001,9.16386,47.43406,19.95,0.199999999999989,0.4008
107,"Impatiens noli-tangere",46.7036,7.60208,2025-09-02,"gbif","7.60208_46.7036","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",596,7.60208,46.7036,13.1916666666667,7.60208,46.7036,107,7.60208,46.7036,15.35,7.60208,46.7036,19.95,4.60000000000002,0.4817
107,"Impatiens noli-tangere",46.7036,7.60208,2025-09-02,"gbif","7.60208_46.7036","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",596,7.60208,46.7036,13.1916666666667,7.60208,46.7036,107,7.60208,46.7036,19.35,7.60208,46.7036,19.95,0.600000000000023,0.4817
107,"Impatiens noli-tangere",46.7036,7.60208,2025-09-02,"gbif","7.60208_46.7036","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",596,7.60208,46.7036,13.1916666666667,7.60208,46.7036,107,7.60208,46.7036,19.85,7.60208,46.7036,19.95,0.100000000000023,0.4817
107,"Impatiens glandulifera",47.47665,9.22405,2025-05-21,"gbif","9.22405_47.47665","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",512,9.22405,47.47665,12.8083333333333,9.22405,47.47665,110,9.22405,47.47665,19.95,9.22405,47.47665,20.15,0.199999999999989,0.3334
107,"Impatiens glandulifera",47.47665,9.22405,2025-05-21,"gbif","9.22405_47.47665","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",512,9.22405,47.47665,12.8083333333333,9.22405,47.47665,110,9.22405,47.47665,19.35,9.22405,47.47665,20.15,0.800000000000011,0.3334
107,"Impatiens glandulifera",47.47665,9.22405,2025-05-21,"gbif","9.22405_47.47665","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",512,9.22405,47.47665,12.8083333333333,9.22405,47.47665,110,9.22405,47.47665,19.7500000000001,9.22405,47.47665,20.15,0.399999999999977,0.3334
107,"Impatiens glandulifera",47.5185,8.90485,2025-02-04,"gbif","8.90485_47.5185","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",502,8.90485,47.5185,13.1250000000001,8.90485,47.5185,93.8333333333333,8.90485,47.5185,19.95,8.90485,47.5185,20.15,0.199999999999989,0.2348
107,"Impatiens glandulifera",47.5185,8.90485,2025-02-04,"gbif","8.90485_47.5185","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",502,8.90485,47.5185,13.1250000000001,8.90485,47.5185,93.8333333333333,8.90485,47.5185,17.45,8.90485,47.5185,20.15,2.69999999999999,0.2348
107,"Impatiens glandulifera",47.5185,8.90485,2025-02-04,"gbif","8.90485_47.5185","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",502,8.90485,47.5185,13.1250000000001,8.90485,47.5185,93.8333333333333,8.90485,47.5185,19.7500000000001,8.90485,47.5185,20.15,0.399999999999977,0.2348
107,"Impatiens noli-tangere",46.90993,9.50623,2023-07-03,"gbif","9.50623_46.90993","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1714,9.50623,46.90993,6.65833333333336,9.50623,46.90993,144.5,9.50623,46.90993,19.95,9.50623,46.90993,12.7500000000001,-7.19999999999999,0.0436
107,"Impatiens noli-tangere",46.90993,9.50623,2023-07-03,"gbif","9.50623_46.90993","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1714,9.50623,46.90993,6.65833333333336,9.50623,46.90993,144.5,9.50623,46.90993,17.45,9.50623,46.90993,12.7500000000001,-4.69999999999999,0.0436
107,"Impatiens noli-tangere",46.90993,9.50623,2023-07-03,"gbif","9.50623_46.90993","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1714,9.50623,46.90993,6.65833333333336,9.50623,46.90993,144.5,9.50623,46.90993,19.85,9.50623,46.90993,12.7500000000001,-7.09999999999997,0.0436
107,"Impatiens glandulifera",47.32601,9.08416,2025-05-28,"gbif","9.08416_47.32601","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",615,9.08416,47.32601,12.3833333333334,9.08416,47.32601,131,9.08416,47.32601,15.45,9.08416,47.32601,19.15,3.69999999999999,0.1452
107,"Impatiens glandulifera",47.32601,9.08416,2025-05-28,"gbif","9.08416_47.32601","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",615,9.08416,47.32601,12.3833333333334,9.08416,47.32601,131,9.08416,47.32601,17.45,9.08416,47.32601,19.15,1.69999999999999,0.1452
107,"Impatiens glandulifera",47.32601,9.08416,2025-05-28,"gbif","9.08416_47.32601","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",615,9.08416,47.32601,12.3833333333334,9.08416,47.32601,131,9.08416,47.32601,19.85,9.08416,47.32601,19.15,-0.699999999999989,0.1452
107,"Impatiens noli-tangere",47.01646,6.74814,2023-07-20,"gbif","6.74814_47.01646","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1244,6.74814,47.01646,9.85833333333335,6.74814,47.01646,130.916666666667,6.74814,47.01646,15.45,6.74814,47.01646,16.05,0.599999999999966,0.0547
107,"Impatiens noli-tangere",47.01646,6.74814,2023-07-20,"gbif","6.74814_47.01646","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1244,6.74814,47.01646,9.85833333333335,6.74814,47.01646,130.916666666667,6.74814,47.01646,18.85,6.74814,47.01646,16.05,-2.80000000000001,0.0547
107,"Impatiens noli-tangere",47.01646,6.74814,2023-07-20,"gbif","6.74814_47.01646","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1244,6.74814,47.01646,9.85833333333335,6.74814,47.01646,130.916666666667,6.74814,47.01646,19.85,6.74814,47.01646,16.05,-3.80000000000001,0.0547
107,"Impatiens glandulifera",46.35891,8.95269,2025-05-27,"gbif","8.95269_46.35891","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",284,8.95269,46.35891,15.2333333333333,8.95269,46.35891,89.5833333333333,8.95269,46.35891,19.35,8.95269,46.35891,22.65,3.30000000000001,0.5714
107,"Impatiens glandulifera",46.35891,8.95269,2025-05-27,"gbif","8.95269_46.35891","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",284,8.95269,46.35891,15.2333333333333,8.95269,46.35891,89.5833333333333,8.95269,46.35891,18.85,8.95269,46.35891,22.65,3.80000000000001,0.5714
107,"Impatiens glandulifera",46.35891,8.95269,2025-05-27,"gbif","8.95269_46.35891","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",284,8.95269,46.35891,15.2333333333333,8.95269,46.35891,89.5833333333333,8.95269,46.35891,19.35,8.95269,46.35891,22.65,3.30000000000001,0.5714
107,"Impatiens glandulifera",47.16304,8.76173,2025-05-28,"gbif","8.76173_47.16304","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",892,8.76173,47.16304,11.175,8.76173,47.16304,148.75,8.76173,47.16304,19.35,8.76173,47.16304,17.7500000000001,-1.59999999999997,0.0351
107,"Impatiens glandulifera",47.16304,8.76173,2025-05-28,"gbif","8.76173_47.16304","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",892,8.76173,47.16304,11.175,8.76173,47.16304,148.75,8.76173,47.16304,19.2500000000001,8.76173,47.16304,17.7500000000001,-1.5,0.0351
107,"Impatiens glandulifera",47.16304,8.76173,2025-05-28,"gbif","8.76173_47.16304","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",892,8.76173,47.16304,11.175,8.76173,47.16304,148.75,8.76173,47.16304,19.35,8.76173,47.16304,17.7500000000001,-1.59999999999997,0.0351
107,"Impatiens noli-tangere",46.56821,7.07995,2024-07-21,"gbif","7.07995_46.56821","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",761,7.07995,46.56821,12.3000000000001,7.07995,46.56821,107.916666666667,7.07995,46.56821,19.35,7.07995,46.56821,18.85,-0.5,-0.1011
107,"Impatiens noli-tangere",46.56821,7.07995,2024-07-21,"gbif","7.07995_46.56821","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",761,7.07995,46.56821,12.3000000000001,7.07995,46.56821,107.916666666667,7.07995,46.56821,19.2500000000001,7.07995,46.56821,18.85,-0.400000000000034,-0.1011
107,"Impatiens noli-tangere",46.56821,7.07995,2024-07-21,"gbif","7.07995_46.56821","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",761,7.07995,46.56821,12.3000000000001,7.07995,46.56821,107.916666666667,7.07995,46.56821,18.95,7.07995,46.56821,18.85,-0.100000000000023,-0.1011
107,"Impatiens noli-tangere",47.19391,8.46133,2023-07-03,"gbif","8.46133_47.19391","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",446,8.46133,47.19391,13.8666666666667,8.46133,47.19391,107.583333333333,8.46133,47.19391,19.05,8.46133,47.19391,20.85,1.80000000000001,0.2899
107,"Impatiens noli-tangere",47.19391,8.46133,2023-07-03,"gbif","8.46133_47.19391","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",446,8.46133,47.19391,13.8666666666667,8.46133,47.19391,107.583333333333,8.46133,47.19391,19.2500000000001,8.46133,47.19391,20.85,1.59999999999997,0.2899
107,"Impatiens noli-tangere",47.19391,8.46133,2023-07-03,"gbif","8.46133_47.19391","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",446,8.46133,47.19391,13.8666666666667,8.46133,47.19391,107.583333333333,8.46133,47.19391,18.95,8.46133,47.19391,20.85,1.89999999999998,0.2899
107,"Impatiens glandulifera",46.65752,6.95081,2025-04-26,"gbif","6.95081_46.65752","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",836,6.95081,46.65752,11.9583333333334,6.95081,46.65752,120.083333333333,6.95081,46.65752,19.05,6.95081,46.65752,18.45,-0.599999999999966,0.0306
107,"Impatiens glandulifera",46.65752,6.95081,2025-04-26,"gbif","6.95081_46.65752","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",836,6.95081,46.65752,11.9583333333334,6.95081,46.65752,120.083333333333,6.95081,46.65752,19.85,6.95081,46.65752,18.45,-1.39999999999998,0.0306
107,"Impatiens glandulifera",46.65752,6.95081,2025-04-26,"gbif","6.95081_46.65752","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",836,6.95081,46.65752,11.9583333333334,6.95081,46.65752,120.083333333333,6.95081,46.65752,18.95,6.95081,46.65752,18.45,-0.5,0.0306
107,"Impatiens noli-tangere",47.32688,8.66233,2024-06-15,"gbif","8.66233_47.32688","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",629,8.66233,47.32688,12.9583333333334,8.66233,47.32688,114.75,8.66233,47.32688,19.05,8.66233,47.32688,19.55,0.5,0.2008
107,"Impatiens noli-tangere",47.32688,8.66233,2024-06-15,"gbif","8.66233_47.32688","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",629,8.66233,47.32688,12.9583333333334,8.66233,47.32688,114.75,8.66233,47.32688,19.85,8.66233,47.32688,19.55,-0.300000000000011,0.2008
107,"Impatiens noli-tangere",47.32688,8.66233,2024-06-15,"gbif","8.66233_47.32688","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",629,8.66233,47.32688,12.9583333333334,8.66233,47.32688,114.75,8.66233,47.32688,19.35,8.66233,47.32688,19.55,0.199999999999989,0.2008
107,"Impatiens noli-tangere",47.41282,8.99561,2024-05-14,"gbif","8.99561_47.41282","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",741,8.99561,47.41282,11.8083333333334,8.99561,47.41282,120.333333333333,8.99561,47.41282,18.65,8.99561,47.41282,18.55,-0.100000000000023,0.0049
107,"Impatiens noli-tangere",47.41282,8.99561,2024-05-14,"gbif","8.99561_47.41282","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",741,8.99561,47.41282,11.8083333333334,8.99561,47.41282,120.333333333333,8.99561,47.41282,19.85,8.99561,47.41282,18.55,-1.30000000000001,0.0049
107,"Impatiens noli-tangere",47.41282,8.99561,2024-05-14,"gbif","8.99561_47.41282","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",741,8.99561,47.41282,11.8083333333334,8.99561,47.41282,120.333333333333,8.99561,47.41282,19.35,8.99561,47.41282,18.55,-0.800000000000011,0.0049
107,"Impatiens noli-tangere",46.51807,6.29839,2024-09-01,"gbif","6.29839_46.51807","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",803,6.29839,46.51807,11.825,6.29839,46.51807,127.916666666667,6.29839,46.51807,18.65,6.29839,46.51807,18.7500000000001,0.100000000000023,0.0268
